起点ID,起点类型,关系名称,终点ID,终点类型,示例
e9b0d0b812c6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,应诏赋得除夜 → 属于形式 → 诗
80c46760a42b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,拜年 → 属于形式 → 诗
38eadff05511,诗文实体,属于形式,c809738f22126c36,形式实体,阮郎归·湘天风雨破寒初 → 属于形式 → 词
ed182ae28146,诗文实体,属于形式,c809738f22126c36,形式实体,永遇乐·落日熔金 → 属于形式 → 词
315b942a4952,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·元夕有所梦 → 属于形式 → 词
05b1fb725497,诗文实体,属于形式,c809738f22126c36,形式实体,踏莎行·元夕 → 属于形式 → 词
8037bea377ea,诗文实体,属于形式,c809738f22126c36,形式实体,蝶恋花·密州上元 → 属于形式 → 词
ce0abe0b242c,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·建康上元作 → 属于形式 → 词
b1525d50497e,诗文实体,属于形式,c809738f22126c36,形式实体,思越人·紫府东风放夜时 → 属于形式 → 词
2045d8c9f5b1,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·元宵后独酌 → 属于形式 → 词
1038b577ea6b,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,古蟾宫·元宵 → 属于形式 → 曲
ba9ffece6708,诗文实体,属于形式,c809738f22126c36,形式实体,解语花·上元 → 属于形式 → 词
8f1d80399bb4,诗文实体,属于形式,c809738f22126c36,形式实体,柳梢青·春感 → 属于形式 → 词
b9b49ef4d6d4,诗文实体,属于形式,c809738f22126c36,形式实体,临江仙·都城元夕 → 属于形式 → 词
94091b1ccc6e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,京都元夕 → 属于形式 → 诗
69e8733dabd4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,长寿山居元夕 → 属于形式 → 诗
c17300a2bb80,诗文实体,属于形式,c809738f22126c36,形式实体,女冠子·元夕 → 属于形式 → 词
f26e62f4bfc8,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食 → 属于形式 → 诗
18242fbbfd79,诗文实体,属于形式,c809738f22126c36,形式实体,浣溪沙·淡荡春光寒食天 → 属于形式 → 词
1a9e38e2c001,诗文实体,属于形式,c809738f22126c36,形式实体,念奴娇·春情 → 属于形式 → 词
d7bfd4402b88,诗文实体,属于形式,be6715edcbe7db8f,形式实体,小寒食舟中作 → 属于形式 → 诗
f70d4f64d6f9,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食雨二首 → 属于形式 → 诗
a1d66e1c13b2,诗文实体,属于形式,be6715edcbe7db8f,形式实体,夜深 → 属于形式 → 诗
863da2917d66,诗文实体,属于形式,c809738f22126c36,形式实体,木兰花·乙卯吴兴寒食 → 属于形式 → 词
cf89ef7fa0ff,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食寄京师诸弟 → 属于形式 → 诗
aa8e4c4e7017,诗文实体,属于形式,c809738f22126c36,形式实体,琐窗寒·寒食 → 属于形式 → 词
d5bb7224c33f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食 → 属于形式 → 诗
3545e36902eb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食寄郑起侍郎 → 属于形式 → 诗
4508caf3b53b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,杂诗·近寒食雨草萋萋 → 属于形式 → 诗
a7a0a471d7d6,诗文实体,属于形式,be6715edcbe7db8f,形式实体,一百五日夜对月 → 属于形式 → 诗
f88591b79cc9,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食诗 → 属于形式 → 诗
872a95b26428,诗文实体,属于形式,be6715edcbe7db8f,形式实体,壬辰寒食 → 属于形式 → 诗
b837cbde4e6d,诗文实体,属于形式,c809738f22126c36,形式实体,诉衷情·寒食 → 属于形式 → 词
5a15568996b5,诗文实体,属于形式,c809738f22126c36,形式实体,西子妆慢·湖上清明薄游 → 属于形式 → 词
03e41584daab,诗文实体,属于形式,be6715edcbe7db8f,形式实体,寒食 → 属于形式 → 诗
d3e3283daac5,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明 → 属于形式 → 诗
b6280c4f85cf,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明 → 属于形式 → 诗
c8bcd1f70c9b,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明日对酒 → 属于形式 → 诗
cfd72a88d570,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,折桂令·客窗清明 → 属于形式 → 曲
7ed8dec42e1a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明夜 → 属于形式 → 诗
06a17acaab13,诗文实体,属于形式,be6715edcbe7db8f,形式实体,苏堤清明即事 → 属于形式 → 诗
d0e4a670bf65,诗文实体,属于形式,c809738f22126c36,形式实体,蝶恋花·离别 → 属于形式 → 词
cab8dec0a8bd,诗文实体,属于形式,c809738f22126c36,形式实体,采桑子·清明上巳西湖好 → 属于形式 → 词
f8b9b0d72525,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,三台·清明应制 → 属于形式 → 曲
ffd767c3052e,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明即事 → 属于形式 → 诗
15b917386aaa,诗文实体,属于形式,be6715edcbe7db8f,形式实体,送陈秀才还沙上省墓 → 属于形式 → 诗
69e44854e74c,诗文实体,属于形式,c809738f22126c36,形式实体,朝中措·清明时节 → 属于形式 → 词
e32fd3afb0da,诗文实体,属于形式,be6715edcbe7db8f,形式实体,壬戌清明作 → 属于形式 → 诗
e9828e8ae829,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明二首 → 属于形式 → 诗
33a38e6aa9b1,诗文实体,属于形式,be6715edcbe7db8f,形式实体,郊行即事 → 属于形式 → 诗
4a23ab3d8e8c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,长安清明 → 属于形式 → 诗
8a8d89498b88,诗文实体,属于形式,be6715edcbe7db8f,形式实体,示张寺丞王校勘 → 属于形式 → 诗
db4a400f028b,诗文实体,属于形式,c809738f22126c36,形式实体,临江仙·清明前一日种海棠 → 属于形式 → 词
328541b3a99d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,清明日独酌 → 属于形式 → 诗
efc78eb42d51,诗文实体,属于形式,c809738f22126c36,形式实体,浣溪沙·端午 → 属于形式 → 词
467b2df4d145,诗文实体,属于形式,c809738f22126c36,形式实体,南歌子·游赏 → 属于形式 → 词
cbdd83b0a8c6,诗文实体,属于形式,c809738f22126c36,形式实体,临江仙·高咏楚词酬午日 → 属于形式 → 词
ef8b9a66da80,诗文实体,属于形式,c809738f22126c36,形式实体,渔家傲·五月榴花妖艳烘 → 属于形式 → 词
4c408b3ecefe,诗文实体,属于形式,be6715edcbe7db8f,形式实体,端午即事 → 属于形式 → 诗
2a9bbf4f7d98,诗文实体,属于形式,be6715edcbe7db8f,形式实体,端午日 → 属于形式 → 诗
881017d68265,诗文实体,属于形式,be6715edcbe7db8f,形式实体,屈原塔 → 属于形式 → 诗
c4a57e65a199,诗文实体,属于形式,be6715edcbe7db8f,形式实体,端午 → 属于形式 → 诗
9959e974054c,诗文实体,属于形式,be6715edcbe7db8f,形式实体,和端午 → 属于形式 → 诗
78d0c49a59ad,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·端午日咏盆中菊 → 属于形式 → 词
2c31c71415ea,诗文实体,属于形式,c809738f22126c36,形式实体,小重山·端午 → 属于形式 → 词
2b8efffb92df,诗文实体,属于形式,c809738f22126c36,形式实体,减字木兰花·竞渡 → 属于形式 → 词
a9927902e422,诗文实体,属于形式,c809738f22126c36,形式实体,少年游·端午赠黄守徐君猷 → 属于形式 → 词
3428370a0301,诗文实体,属于形式,be6715edcbe7db8f,形式实体,己酉端午 → 属于形式 → 诗
8ae732ff6cd8,诗文实体,属于形式,be6715edcbe7db8f,形式实体,乙卯重五诗 → 属于形式 → 诗
13db28f6c363,诗文实体,属于形式,be6715edcbe7db8f,形式实体,同州端午 → 属于形式 → 诗
f91d938d3e7b,诗文实体,属于形式,c809738f22126c36,形式实体,南乡子·端午 → 属于形式 → 词
ded17f8b9bcd,诗文实体,属于形式,c809738f22126c36,形式实体,贺新郎·端午 → 属于形式 → 词
6db3a109cb59,诗文实体,属于形式,be6715edcbe7db8f,形式实体,端午 → 属于形式 → 诗
b1972b0fea75,诗文实体,属于形式,c809738f22126c36,形式实体,澡兰香·淮安重午 → 属于形式 → 词
a50b278b8901,诗文实体,属于形式,c809738f22126c36,形式实体,行香子·七夕 → 属于形式 → 词
6c9d18a4e960,诗文实体,属于形式,c809738f22126c36,形式实体,鹊桥仙·七夕送陈令举 → 属于形式 → 词
092d781dd0bd,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七夕 → 属于形式 → 诗
4a169aeeae09,诗文实体,属于形式,c809738f22126c36,形式实体,西江月·新秋写兴 → 属于形式 → 词
8f6cb8071656,诗文实体,属于形式,c809738f22126c36,形式实体,二郎神·炎光谢 → 属于形式 → 词
5bafc9cd259f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,辛未七夕 → 属于形式 → 诗
95a84e406b83,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七夕 → 属于形式 → 诗
396560a1a7f5,诗文实体,属于形式,c809738f22126c36,形式实体,鹊桥仙·七夕 → 属于形式 → 词
df0fac4fabea,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,沉醉东风·七夕 → 属于形式 → 曲
5b65e8076dde,诗文实体,属于形式,c809738f22126c36,形式实体,鹧鸪天·当日佳期鹊误传 → 属于形式 → 词
18eac68a24d7,诗文实体,属于形式,c809738f22126c36,形式实体,菩萨蛮·七夕 → 属于形式 → 词
7d14c1c1e954,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七夕 → 属于形式 → 诗
473fae52a9b4,诗文实体,属于形式,c809738f22126c36,形式实体,夺锦标·七夕 → 属于形式 → 词
50643546b2a4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七夕二首·其一 → 属于形式 → 诗
d5bca8bb4844,诗文实体,属于形式,c809738f22126c36,形式实体,鹊桥仙·碧梧初出 → 属于形式 → 词
3a68f46eb8cd,诗文实体,属于形式,be6715edcbe7db8f,形式实体,七夕 → 属于形式 → 诗
0177f8865130,诗文实体,属于形式,c809738f22126c36,形式实体,小重山·七夕病中 → 属于形式 → 词
4d2028af6aed,诗文实体,属于形式,c809738f22126c36,形式实体,西江月·中秋和子由 → 属于形式 → 词
948b883e012a,诗文实体,属于形式,c809738f22126c36,形式实体,一剪梅·中秋无月 → 属于形式 → 词
89795120d949,诗文实体,属于形式,be6715edcbe7db8f,形式实体,中秋夜 → 属于形式 → 诗
b3d482fbf6f3,诗文实体,属于形式,c809738f22126c36,形式实体,中秋月·中秋月 → 属于形式 → 词
f9db5e73b4f8,诗文实体,属于形式,be6715edcbe7db8f,形式实体,八月十五日夜湓亭望月 → 属于形式 → 诗
3488e18fb9a5,诗文实体,属于形式,c809738f22126c36,形式实体,木兰花慢·可怜今夕月 → 属于形式 → 词
2e73c8b1e52f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,天竺寺八月十五日夜桂子 → 属于形式 → 诗
2fee6ee30fe8,诗文实体,属于形式,c809738f22126c36,形式实体,满江红·中秋寄远 → 属于形式 → 词
3fe8e0d5b358,诗文实体,属于形式,fe4ece4d4b1d3c1b,形式实体,折桂令·中秋 → 属于形式 → 曲
e38b61012996,诗文实体,属于形式,be6715edcbe7db8f,形式实体,中秋月 → 属于形式 → 诗
01a0f68a13e3,诗文实体,属于形式,c809738f22126c36,形式实体,水调歌头·徐州中秋 → 属于形式 → 词
1a06cb5331c9,诗文实体,属于形式,c809738f22126c36,形式实体,琵琶仙·中秋 → 属于形式 → 词
7f2806398cdc,诗文实体,属于形式,be6715edcbe7db8f,形式实体,八月十五夜赠张功曹 → 属于形式 → 诗
0edbd0e88c81,诗文实体,属于形式,be6715edcbe7db8f,形式实体,中秋 → 属于形式 → 诗
324219410b89,诗文实体,属于形式,c809738f22126c36,形式实体,醉花阴·薄雾浓云愁永昼 → 属于形式 → 词
1a98a1d6bae1,诗文实体,属于形式,be6715edcbe7db8f,形式实体,行军九日思长安故园 → 属于形式 → 诗
9d979213a02a,诗文实体,属于形式,c809738f22126c36,形式实体,贺新郎·九日 → 属于形式 → 词
7873cf3de5a7,诗文实体,属于形式,c809738f22126c36,形式实体,行香子·天与秋光 → 属于形式 → 词
ce6f087b076f,诗文实体,属于形式,c809738f22126c36,形式实体,阮郎归·天边金掌露成霜 → 属于形式 → 词
3f7e9821c1e4,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九月十日即事 → 属于形式 → 诗
e0a4b6662f32,诗文实体,属于形式,be6715edcbe7db8f,形式实体,蜀中九日 → 属于形式 → 诗
8fec6eadec6d,诗文实体,属于形式,be6715edcbe7db8f,形式实体,重阳席上赋白菊 → 属于形式 → 诗
7cc5da544461,诗文实体,属于形式,c809738f22126c36,形式实体,水调歌头·隐括杜牧之齐山诗 → 属于形式 → 词
0b8d6953bb35,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九日 → 属于形式 → 诗
c34d1d41f185,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九月九日登玄武山 → 属于形式 → 诗
3b262f668ebc,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九日龙山饮 → 属于形式 → 诗
92e1650cc802,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九日次韵王巩 → 属于形式 → 诗
9743682062eb,诗文实体,属于形式,be6715edcbe7db8f,形式实体,九日蓝田崔氏庄 → 属于形式 → 诗
dc569a03436a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,白云泉 → 属于形式 → 诗
a0af162c5a26,诗文实体,属于形式,c809738f22126c36,形式实体,临江仙·柳絮 → 属于形式 → 词
6ba2ff8a803a,诗文实体,属于形式,be6715edcbe7db8f,形式实体,北陂杏花 → 属于形式 → 诗
9dc9ccc0b6a9,诗文实体,属于形式,be6715edcbe7db8f,形式实体,房兵曹胡马诗 → 属于形式 → 诗
30239239f544,诗文实体,属于形式,be6715edcbe7db8f,形式实体,古剑篇 → 属于形式 → 诗
ed5d8518603f,诗文实体,属于形式,be6715edcbe7db8f,形式实体,小孤山 → 属于形式 → 诗
80c0665b3971,诗文实体,属于形式,c809738f22126c36,形式实体,卜算子·兰 → 属于形式 → 词
413464719d16,诗文实体,属于形式,be6715edcbe7db8f,形式实体,瀑布联句 → 属于形式 → 诗
